kind,what,reason,override_file
edge_addition,Chotoku Kyan -> Eizo Shimabuku (high),"[lineage completion:General sweep: notable orphans; verifier: confirmed] Eizo Shimabuku took up Shuri-te under Chotoku Kyan, who became his primary instructor; founded Shobayashi Shorin-ryu from Kyan's teaching.",edge_additions.csv
edge_addition,Chotoku Kyan -> Eizo Shimabukuro (high),"[lineage completion:Shorin-ryu lines (Chibana Chos; verifier: confirmed] Eizo Shimabukuro (1925-2017) was a direct student of Kyan, learning Seisan, Ananku, Wanshu, Gojushiho and Chinto; he inherited the Shobayashi Shorin-ryu line from Kyan.",edge_additions.csv
edge_addition,Chotoku Kyan -> Joen Nakazato (high),[lineage completion:Shorin-ryu lines (Chibana Chos; verifier: confirmed] Nakazato studied under Kyan 1937-1943 and founded Shorinji-ryu in 1954 to preserve Kyan's karate unchanged; named as Kyan's student in Wikipedia and the Shorinji-ryu Shinkokai lineage page.,edge_additions.csv
edge_addition,Chotoku Kyan -> Kori Hisataka (medium),[branch completion:Kyan Chotoku lines: Shobayashi; verifier: confirmed] Hisataka (Shorinjiryu Kenkokan founder) listed among Kyan's named students on Kyan's Wikipedia page.,edge_additions.csv
edge_addition,Chotoku Kyan -> Senmatsu Unten (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset; edge absent. Caution: source chart OCR-garbled.",edge_additions.csv
edge_addition,Chotoku Kyan -> Shinpo Matayoshi (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset; edge absent. Childhood training, ages 8 to 11.",edge_additions.csv
edge_addition,Chotoku Kyan -> Shinzou Ishida (medium),"[tradition] Teacher matches Q2393877. Ishida Shinzo absent from dataset. Cross-corroborated: Cramer indexes 'Shinzo Ishida' at book p. 94, so two independent books carry him. Quote (",edge_additions.csv
edge_addition,Chotoku Kyan -> Shoshin Nagamine (high),[branch completion:Kyan Chotoku lines: Shobayashi; verifier: confirmed] Named student of Kyan on Kyan's Wikipedia page; Matsubayashi-ryu founder in the Kyan line.,edge_additions.csv
edge_addition,Chotoku Kyan -> Taro Shimabuku (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset; no edge exists (only 'Taro Shimabuku -> Shoshin Nagamine').",edge_additions.csv
edge_addition,Chotoku Kyan -> Tatsuo Shimabuku (high),[branch completion:Kyan Chotoku lines: Shobayashi; verifier: confirmed] Named on Kyan's Wikipedia page as one of the two students who trained with Kyan longest (over 10 years); Isshin-ryu founder.,edge_additions.csv
edge_addition,Chotoku Kyan -> Tsuyoshi Chitose (medium),[branch completion:Kyan Chotoku lines: Shobayashi; verifier: confirmed] Chitose (Chito-ryu founder) listed among Kyan's named students on Kyan's Wikipedia page.,edge_additions.csv
edge_addition,Chotoku Kyan -> Zenryo Shimabukuro (high),[branch completion:Kyan Chotoku lines: Shobayashi; verifier: confirmed] Zenryo trained under Kyan c.1932-1945 for about ten years; named on both Wikipedia pages as one of Kyan's two longest-serving students.,edge_additions.csv
edge_addition,Chotoku Maeshiro -> Hiroshi Kinjo (high),[japanese sweep] teacher of Hiroshi Kinjo,edge_additions.csv
edge_addition,Chotoku Omine -> Frank Grant (low),"[branch completion:Matsubayashi-ryu (Shoshin Naga; verifier: plausible] Omine, sent by Nagamine to the US, taught and mentored Grant; Grant was promoted to 4th dan in 1967 before Nagamine and Omine.",edge_additions.csv
edge_addition,Chotoku Omine -> Joseph Carbonara (medium),"[branch completion:Matsubayashi-ryu (Shoshin Naga; verifier: confirmed] After 1969 Omine stayed in the US as head instructor and taught at Joseph Carbonara's dojo in East Northport, New York.",edge_additions.csv
edge_addition,Choyu Motobu -> Chojun Miyagi (medium),"[research/] At the Okinawa Karate Kenkyū Club ('Club Gwaa'), founded by Chōyū east of Naminoue Shrine around 1923-24, Chōyū as president 'would instruct Miyagi sensei in kata bunkai'. Supplementary study only. NB the club is an organisation, so I record it only as context for the person-to-person edge.",edge_additions.csv
edge_addition,Choyu Motobu -> Choki Motobu (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset (brothers); no edge. Book says Chokki adopted ti forms from Choyu.",edge_additions.csv
edge_addition,Choyu Motobu -> Chomo Motobu (low),"[motobu genealogy] Chomo, second son of Choyu, inherited Motobu Udundi at his father's direction (formal instruction delivered by Uehara Seikichi in Wakayama 1923-24); drawn dashed as family transmission, same convention as Ken Miyagi",edge_additions.csv
edge_addition,Choyu Motobu -> Chotoku Kyan (low),"[research/] Listed with Teruya Kamesuke, Mabuni, Miyagi and Gusukuma Shinpan as receiving instruction from Chōyū at the club. Record as supplementary contact at most.",edge_additions.csv
edge_addition,Choyu Motobu -> Kensei Kinjo (low),"[web scholarship; speculation] Both in dataset, no edge. Identification of 'Yacchi of Kanagusuku' as Kinjo Kensei is Motobu Naoki's own tentative inference; if added, mark speculative.",edge_additions.csv
edge_addition,Choyu Motobu -> Kenwa Mabuni (medium),"[research/] Chōyū 'would instruct... Mabuni sensei in hojō-jutsu', i.e. rope-binding, at the Karate Kenkyū Club. Narrow, supplementary content.",edge_additions.csv
edge_addition,Choyu Motobu -> Motobu Chomo (medium),[audit:motobu-udun; verifier: confirmed] Choyu's second son Chomo (朝茂) is listed among his direct students on ja.wiki and was the intended family successor of udundi before his death in WWII.,edge_additions.csv
edge_addition,Choyu Motobu -> Shinpan Gusukuma (low),[research/] Named among those who 'received instruction directly from Choyu sensei' at the Okinawa Karate Kenkyū Club.,edge_additions.csv
edge_addition,Chozo Nakama -> Ankichi Nakamura (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset; edge absent.",edge_additions.csv
edge_addition,Chozo Nakama -> Seitoku Higa (high),"[Bishop, Okinawan Karate; interview] Both in dataset; edge absent (kata transmission: Gojushiho)",edge_additions.csv
edge_addition,Chozo Nakama -> Seiyu Nakamura (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset; no edge exists.",edge_additions.csv
edge_addition,Chozo Nakama -> Teikichi China (high),"[Bishop, Okinawan Karate; interview] Both in dataset; edge absent",edge_additions.csv
edge_addition,Chozo Nakama -> Zenji Shimabukuro (medium),"[audit:shorin-shobayashi-seibukan; verifier: confirmed] The Wikipedia article on Shorin-ryu Seibukan documents that Zenji Shimabukuro (Zenryo's nephew, Zenpo's cousin) trained under Chozo Nakama alongside Zenpo, after formal introduction by Zenryo. Parallels the existing Nakama>Zenpo edge.",edge_additions.csv
edge_addition,Chun Sang-sup -> Bae Young-ki (high),[japanese sweep] teacher of Bae Young-ki,edge_additions.csv
edge_addition,Chun Sang-sup -> Jeon Il-seop (high),[japanese sweep] teacher of Jeon Il-seop,edge_additions.csv
edge_addition,Chun Sang-sup -> Lee Chong-woo (high),[wave4:Korean-language sweep: taekwon; verifier: confirmed] Sports Seoul obituary states he was a disciple (제자) of Chosun Yun Moo Kwan head Chun Sang-sup; Mookas biography records he entered the Chosun Yun Moo Kwan on 23 March 1946 and reached 3rd dan under Chun before co-leading Jidokwan and the Kukkiwon tec,edge_additions.csv
edge_addition,Chun Sang-sup -> Lee Kyo-yoon (low),"[wave4:Korean-language sweep: taekwon; verifier: plausible] Mookas history of the Chosun Yun Moo Kwan records Lee Kyo-yoon as a fellow trainee there under Chun Sang-sup alongside Lee Chong-woo; after Chun's abduction to North Korea, Lee Kyo-yoon founded the Han Moo Kwan, which he maintained was rooted in the",edge_additions.csv
edge_addition,Chuzo Kotaka -> Akio Minakami (high),[branch completion:Shito-ryu schools (Mabuni line; verifier: confirmed] Minakami began Shito-ryu in 1965 at Chuzo Kotaka's Honolulu dojo and trained there for about a decade before Kotaka introduced him to Hayashi.,edge_additions.csv
edge_addition,Chuzo Kotaka -> Elisa Au (high),[research/] Kotaka was her only karate instructor from the age of five; the IKF is the only US school to have produced two WKF world champions (Au and George Kotaka).,edge_additions.csv
edge_addition,Chuzo Kotaka -> George Kotaka (high),[research/] Father-to-son transmission of Kotaka-ha Shito-ryu within the IKF.,edge_additions.csv
edge_addition,Chuzo Kotaka -> John Sells (low),"[audit:orphans-1; verifier: plausible] John Sells, the karate historian and author of Unante, became a licensed instructor of Kotaka-ha Shito-ryu under Chuzo Kotaka by 1973, per his Shuriway society biography.",edge_additions.csv
edge_addition,Daigo Oishi -> Makoto Nakamura (high),[research/] Named among Nakamura's honbu instructors. Non-primary: senior-student instruction within the same organisation.,edge_additions.csv
edge_addition,Edward M. Takae -> Tim Rodgers (high),[research/] Rodgers ran the Miami Seibukan dojo under Takae's North American branch from 1970 to 1996 before founding the Zentokukai in 1997.,edge_additions.csv
edge_addition,Eiichi Miyazato -> Akihiko Suzuki (high),"[Bishop, Okinawan Karate; interview] Teacher matched; Akihiko Suzuki absent from dataset (Kyoto branch, Jundokan lineage chart).",edge_additions.csv
edge_addition,Eiichi Miyazato -> Andrea Guarelli (high),"[firsthand] Eiichi Miyazato = Q5349190 (present). Andrea Guarelli, the book's author, is absent and must be created first. Firsthand ('my teachers'), so [high] once the person exists",edge_additions.csv
edge_addition,Eiichi Miyazato -> Kazuya Higa (low),[branch completion:Goju-ryu branch organisations ; verifier: plausible] Named as a prominent student of Miyazato; permanent director of the Jundokan.,edge_additions.csv
edge_addition,Eiichi Miyazato -> Keikichi Nakasone (high),"[Bishop, Okinawan Karate; interview] No existing edge; both in dataset.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Kenichi Kanari (high),"[Bishop, Okinawan Karate; interview] Both in dataset; no edge. From Miyazato's lineage chart.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Ko Uehara (high),"[Bishop, Okinawan Karate; interview] Student 'Ko Uehara' genuinely absent from dataset (no matching Uehara).",edge_additions.csv
edge_addition,Eiichi Miyazato -> Koei Teruya (high),"[Bishop, Okinawan Karate; interview] Both in dataset; edge absent",edge_additions.csv
edge_addition,Eiichi Miyazato -> Koshin Iha (high),"[branch completion:Goju-ryu branch organisations ; verifier: confirmed] Koshin Iha was Miyazato's assistant at the Jundokan and succeeded him in 1999 as head of the dojo and chairman of the Okinawa Goju-ryu Karate-do Kyokai; 10th dan, named an Okinawan intangible cultural asset in 2000.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Kunimasa Kai (high),"[Bishop, Okinawan Karate; interview] Both in dataset; edge absent. Source: Miyazato's lineage chart.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Mark Bishop (high),"[Bishop, Okinawan Karate; interview] Both in dataset (Mark Bishop Q6766745); no edge. First-person account, five years at the Jundokan.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Masafumi Suzuki (high),[japanese sweep] teacher of Masafumi Suzuki,edge_additions.csv
edge_addition,Eiichi Miyazato -> Masaji Taira (high),[lineage completion:Chojun Miyagi's complete Goju-; verifier: confirmed] Wikipedia's Eiichi Miyazato article names Masaji Taira (Jundokan) among his students.,edge_additions.csv
edge_addition,Eiichi Miyazato -> Masanari Kikugawa (high),[japanese sweep] teacher of Masanari Kikugawa,edge_additions.csv
edge_addition,Eiichi Miyazato -> Morio Higaonna (high),[lineage completion:Chojun Miyagi's complete Goju-; verifier: confirmed] Wikipedia lists Higaonna among Miyazato's students: he trained at the Jundokan from its opening in 1957 and received his black belt there the same year.,edge_additions.csv
edge_addition,Eiichi Miyazato -> Nanko Minei (high),"[Bishop, Okinawan Karate; interview] Student matches dataset 'Nanko Minei' (C00385); edge absent.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Ryoichi Onishi (high),"[Bishop, Okinawan Karate; interview] 'Onis' is OCR truncation of Ryoichi Onishi (C00432, Spain). No existing edge.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Shinjo Anyu (high),[10th-dan register research] teacher of Shinjo Anyu,edge_additions.csv
edge_addition,Eiichi Miyazato -> Tetsu Gima (high),[branch completion:Goju-ryu branch organisations ; verifier: confirmed] Named as a noteworthy student of Miyazato; current chief director of the Jundokan.,edge_additions.csv
edge_addition,Eiichi Miyazato -> Tetsunosuke Yasuda (high),"[branch completion:Goju-ryu branch organisations ; verifier: confirmed] Yasuda (b. 1926), Hanshi 10th dan, was a direct student of Miyazato at the Jundokan and served as Saiko Komon (supreme advisor) of the Jundokan Sohombu.",edge_additions.csv
edge_addition,Eiichi Miyazato -> Tsuneo Kinjo (high),[branch completion:Goju-ryu branch organisations ; verifier: confirmed] Named as a notable student of Miyazato; permanent director of the Jundokan.,edge_additions.csv
edge_addition,Eiichi Miyazato -> Wakugawa Kōsei (medium),[10th-dan register research] teacher of Wakugawa Kōsei,edge_additions.csv
edge_addition,Eiichi Miyazato -> Yoshihiro Miyazato (high),[branch completion:Goju-ryu branch organisations ; verifier: confirmed] Eiichi Miyazato's son; trained under his father and now serves as Kancho (head) of the Jundokan So-Honbu in Naha.,edge_additions.csv
edge_addition,Eiichi Miyazato -> Yoshio Hichiya (high),"[Bishop, Okinawan Karate; interview] Both in dataset; no edge exists.",edge_additions.csv
edge_addition,Eiji Yasuda -> Shigeru Oyama (high),"[research/] Named senior-instructor training inside Mas Oyama's dojo. Marked false because the style itself is carried by Mas Oyama, not Yasuda.",edge_additions.csv
edge_addition,Eiji Yasuda -> Tadashi Nakamura (high),[research/] Named among Nakamura's senior instructors at the Ōyama dojo alongside Ishibashi and Kurosaki.,edge_additions.csv
edge_addition,Eiji Yasuda -> Yasuhiko Oyama (high),[research/] Yasuda is one of the three shihan-dai named in Yasuhiko Oyama's biography (with Ishibashi and Kurosaki). Supplementary to the Mas Oyama line.,edge_additions.csv
