node_id,qid,page_title,name_unicode,name_ascii,given_name_unicode,surname_unicode,given_name_ascii,surname_ascii,actual_name_unicode,actual_name_ascii,birth_year,death_year,instructor_start_year,date,okinawa_locality,styles_all,needs_review,wikipedia_url,style_1,style_2,style_3,style_4,style_5,style_6,style_7,style_8,style_9,style_10
C00148,,Jinan Shinzato,Jinan Shinzato,Jinan Shinzato,Jinan,Shinzato,Jinan,Shinzato,Jinan Shinzato,Jinan Shinzato,,,,,unknown,,1,,Karate,,,,,,,,,
C00149,,Jinpu Kamae,Jinpu Kamae,Jinpu Kamae,Jinpu,Kamae,Jinpu,Kamae,Jinpu Kamae,Jinpu Kamae,,,,,unknown,,1,,Karate,,,,,,,,,
C00150,,Jinsei Kamiya,Jinsei Kamiya,Jinsei Kamiya,Jinsei,Kamiya,Jinsei,Kamiya,Jinsei Kamiya,Jinsei Kamiya,,,,,unknown,,1,,Karate,,,,,,,,,
C00151,,Jinshi Oyakawa,Jinshi Oyakawa,Jinshi Oyakawa,Jinshi,Oyakawa,Jinshi,Oyakawa,Jinshi Oyakawa,Jinshi Oyakawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00152,,Jintatsu Higa,Jintatsu Higa,Jintatsu Higa,Jintatsu,Higa,Jintatsu,Higa,Jintatsu Higa,Jintatsu Higa,,,,,unknown,,1,,Karate,,,,,,,,,
C00153,,Jiro Kojo,Jiro Kojo,Jiro Kojo,Jiro,Kojo,Jiro,Kojo,Jiro Kojo,Jiro Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00154,,Jiro Shiroma,Jiro Shiroma,Jiro Shiroma,Jiro,Shiroma,Jiro,Shiroma,Jiro Shiroma,Jiro Shiroma,,,,,unknown,,1,,Karate,,,,,,,,,
C00155,,Jiro Uehara,Jiro Uehara,Jiro Uehara,Jiro,Uehara,Jiro,Uehara,Jiro Uehara,Jiro Uehara,,,,,unknown,,1,,Karate,,,,,,,,,
C00156,,Jitude Moshigwa Ire,Jitude Moshigwa Ire,Jitude Moshigwa Ire,Jitude,Moshigwa Ire,Jitude,Moshigwa Ire,Jitude Moshigwa Ire,Jitude Moshigwa Ire,,,,,unknown,,1,,Karate,,,,,,,,,
C00157,,Jizen,Jizen,Jizen,Jizen,,Jizen,,Jizen,Jizen,,,,,unknown,,1,,Karate,,,,,,,,,
Q1691502,Q1691502,Joe Lewis,Joe Lewis,Joe Lewis,Joe,Lewis,Joe,Lewis,Joe Lewis,Joe Lewis,1895,1986,1920,1920,unknown,,0,https://en.wikipedia.org/wiki/Joe_Lewis,Karate,,,,,,,,,
C00158,,Joen Nakazato,Joen Nakazato,Joen Nakazato,Joen,Nakazato,Joen,Nakazato,Joen Nakazato,Joen Nakazato,,,,,unknown,,1,,Karate,,,,,,,,,
C00159,,John Sells,John Sells,John Sells,John,Sells,John,Sells,John Sells,John Sells,,,,,unknown,,1,,Karate,,,,,,,,,
C00160,,Joji Tokuhiga,Joji Tokuhiga,Joji Tokuhiga,Joji,Tokuhiga,Joji,Tokuhiga,Joji Tokuhiga,Joji Tokuhiga,,,,,unknown,,1,,Karate,,,,,,,,,
C00161,,Jokei Kushi,Jokei Kushi,Jokei Kushi,Jokei,Kushi,Jokei,Kushi,Jokei Kushi,Jokei Kushi,,,,,unknown,,1,,Karate,,,,,,,,,
Q562887,Q562887,Joko Ninomiya,Jōkō Ninomiya,Joko Ninomiya,Jōkō,Ninomiya,Joko,Ninomiya,Jōkō Ninomiya,Joko Ninomiya,1954,,1979,1979,unknown,Enshin Karate|Kyokushin|Ashihara Karate|Japanese Karate|Karate|Kyokushin-kai|Kyokushinkai|Te,0,https://en.wikipedia.org/wiki/J%C5%8Dk%C5%8D_Ninomiya,Enshin Karate,Kyokushin,Ashihara Karate,Japanese Karate,Karate,Kyokushin-kai,Kyokushinkai,Te,,
Q560761,Q560761,Jon Bluming,Jon Bluming,Jon Bluming,Jon,Bluming,Jon,Bluming,Jon Bluming,Jon Bluming,1933,2018,1958,1958,unknown,Kyokushin|Shotokan|Karate|Kudo|Kyokushin Budokai|Kyokushin Karate|Kyokushin-kai|Kyokushinkai|Te,0,https://en.wikipedia.org/wiki/Jon_Bluming,Kyokushin,Shotokan,Karate,Kudo,Kyokushin Budokai,Kyokushin Karate,Kyokushin-kai,Kyokushinkai,Te,
C00162,,Jubin Senaha,Jubin Senaha,Jubin Senaha,Jubin,Senaha,Jubin,Senaha,Jubin Senaha,Jubin Senaha,,,,,unknown,,1,,Karate,,,,,,,,,
C00163,,Juei Tamaki,Juei Tamaki,Juei Tamaki,Juei,Tamaki,Juei,Tamaki,Juei Tamaki,Juei Tamaki,,,,,unknown,,1,,Karate,,,,,,,,,
C00164,,Jumonji Kamae,Jumonji Kamae,Jumonji Kamae,Jumonji,Kamae,Jumonji,Kamae,Jumonji Kamae,Jumonji Kamae,,,,,unknown,,1,,Karate,,,,,,,,,
C00166,,Junjiro Nishime,Junjiro Nishime,Junjiro Nishime,Junjiro,Nishime,Junjiro,Nishime,Junjiro Nishime,Junjiro Nishime,,,,,unknown,,1,,Karate,,,,,,,,,
C00167,,Jushin Kohama,Jushin Kohama,Jushin Kohama,Jushin,Kohama,Jushin,Kohama,Jushin Kohama,Jushin Kohama,,,,,unknown,,1,,Karate,,,,,,,,,
C00168,,Jushin Toma,Jushin Toma,Jushin Toma,Jushin,Toma,Jushin,Toma,Jushin Toma,Jushin Toma,,,,,unknown,,1,,Karate,,,,,,,,,
C00169,,Kadena Air,Kadena Air,Kadena Air,Kadena,Air,Kadena,Air,Kadena Air,Kadena Air,,,,,unknown,,1,,Karate,,,,,,,,,
C00170,,Kadena Teachers,Kadena Teachers,Kadena Teachers,Kadena,Teachers,Kadena,Teachers,Kadena Teachers,Kadena Teachers,,,,,unknown,,1,,Karate,,,,,,,,,
C00171,,Kafu Kojo,Kafu Kojo,Kafu Kojo,Kafu,Kojo,Kafu,Kojo,Kafu Kojo,Kafu Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00172,,Kaho Kojo,Kaho Kojo,Kaho Kojo,Kaho,Kojo,Kaho,Kojo,Kaho Kojo,Kaho Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00173,,Kama Higa,Kama Higa,Kama Higa,Kama,Higa,Kama,Higa,Kama Higa,Kama Higa,,,,,unknown,,1,,Karate,,,,,,,,,
C00174,,Kamesuke Higaonna,Kamesuke Higaonna,Kamesuke Higaonna,Kamesuke,Higaonna,Kamesuke,Higaonna,Kamesuke Higaonna,Kamesuke Higaonna,,,,,unknown,,1,,Karate,,,,,,,,,
C00175,,Kanaa Kanagusuku,Kanaa Kanagusuku,Kanaa Kanagusuku,Kanaa,Kanagusuku,Kanaa,Kanagusuku,Kanaa Kanagusuku,Kanaa Kanagusuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00176,,Kanbun Izumigawa,Kanbun Izumigawa,Kanbun Izumigawa,Kanbun,Izumigawa,Kanbun,Izumigawa,Kanbun Izumigawa,Kanbun Izumigawa,,,,,unknown,,1,,Karate,,,,,,,,,
Q2473562,Q2473562,Kanbun Uechi,Kanbun Uechi,Kanbun Uechi,Kanbun,Uechi,Kanbun,Uechi,Kanbun Uechi,Kanbun Uechi,1877,1948,1902,1902,Naha,Uechi-Ryu|Shito-Ryu|Chinese Martial Arts|Grandmaste|Karate|Kenpo|Kung Fu|Okinawan Karate|shitokai|Te|Udun Ryukyu|Uechi Kan|Uechi kan|Uechiryu|United States Military Government of the Ryukyu Islands|White Crane,0,https://en.wikipedia.org/wiki/Kanbun_Uechi,Uechi-Ryu,Shito-Ryu,Chinese Martial Arts,Grandmaste,Karate,Kenpo,Kung Fu,Okinawan Karate,shitokai,Te
C00177,,Kanbun Uechi Jnr,Kanbun Uechi (Jnr),Kanbun Uechi Jnr,Kanbun,Uechi (Jnr),Kanbun,Uechi Jnr,Kanbun Uechi (Jnr),Kanbun Uechi Jnr,,,,,unknown,,1,,Karate,,,,,,,,,
Q1728269,Q1728269,Kanei Uechi,Kanei Uechi,Kanei Uechi,Kanei,Uechi,Kanei,Uechi,Kanei Uechi,Kanei Uechi,1911,1991,1936,1936,unknown,Uechi-Ryu|Karate|Okinawan Karate|Te|Uechi Kan|uechiryu|Uechiryu,0,https://en.wikipedia.org/wiki/Kanei_Uechi,Uechi-Ryu,Karate,Okinawan Karate,Te,Uechi Kan,uechiryu,Uechiryu,,,
Q921673,Q921673,Kanga Sakukawa,Kanga Sakukawa,Kanga Sakukawa,Kanga,Sakukawa,Kanga,Sakukawa,Kanga Sakukawa,Kanga Sakukawa,1786,1867,1811,1811,Shuri,Shito-Ryu|Shorin-Ryu|Shotokan|Shuri-te|Ch'uan Fa|Chinese Martial Arts|Chuan Fa|Karate|Okinawan Karate|Shitoryu|Te|Tode,0,https://en.wikipedia.org/wiki/Sakugawa_Kanga,Shito-Ryu,Shorin-Ryu,Shotokan,Shuri-te,Ch'uan Fa,Chinese Martial Arts,Chuan Fa,Karate,Okinawan Karate,Shitoryu
C00184,,Kanichi Izumigawa,Kanichi Izumigawa,Kanichi Izumigawa,Kanichi,Izumigawa,Kanichi,Izumigawa,Kanichi Izumigawa,Kanichi Izumigawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00185,,Kanken Oyadomari,Kanken Oyadomari,Kanken Oyadomari,Kanken,Oyadomari,Kanken,Oyadomari,Kanken Oyadomari,Kanken Oyadomari,,,,,unknown,,1,,Karate,,,,,,,,,
Q3772405,Q3772405,Kanken Toyama,Kanken Tōyama,Kanken Toyama,Kanken,Tōyama,Kanken,Toyama,Kanken Tōyama,Kanken Toyama,1888,1966,1913,1913,Shuri,Shudokan|Chinese Martial Arts|Shuri-te|Goju-Ryu|Shito-Ryu|Shorin-Ryu|Naha-te|Tomari-te|Ch'uan Fa|Karate|Karate Kobudo|Kempo|Korean Martial Arts|Okinawan Karate|Okinawan martial artsNaha-te|Okinawan martial artsShuri-te|Okinawan martial artsTomari-te|Quan Fa|Seidokan|Shorei-ryu|Shudokan Karate|Te,0,https://en.wikipedia.org/wiki/Kanken_T%C5%8Dyama,Shudokan,Chinese Martial Arts,Shuri-te,Goju-Ryu,Shito-Ryu,Shorin-Ryu,Naha-te,Tomari-te,Ch'uan Fa,Karate
C00186,,Kanmei Uechi,Kanmei Uechi,Kanmei Uechi,Kanmei,Uechi,Kanmei,Uechi,Kanmei Uechi,Kanmei Uechi,,,,,unknown,,1,,Karate,,,,,,,,,
Q190141,Q190141,Kano Jigoro,Kanō Jigorō,Kano Jigoro,Kanō,Jigorō,Kano,Jigoro,Kanō Jigorō,Kano Jigoro,1860,1938,1885,1885,unknown,Kodokan|Kito-ryu|MenkyoMenkyo Kaiden|Tenjin Shinyo-ryu|Goju-Ryu|Shito-Ryu|Shotokan|Daito-ryu Aiki-jujutsu|Karate|Menkyo kai|Te|Yagyu Shingan-ryu|Yoshin-ryu,0,https://en.wikipedia.org/wiki/Kan%C5%8D_Jigor%C5%8D,Kodokan,Kito-ryu,MenkyoMenkyo Kaiden,Tenjin Shinyo-ryu,Goju-Ryu,Shito-Ryu,Shotokan,Daito-ryu Aiki-jujutsu,Karate,Menkyo kai
Q699236,Q699236,Higaonna Kanryo,Higaonna Kanryō,Higaonna Kanryo,Higaonna,Kanryō,Higaonna,Kanryo,Higaonna Kanryō,Higaonna Kanryo,1853,1916,1878,1878,Shuri,Naha-te|Goju-Ryu|Shuri-te|Chinese Martial Arts|Fujian White Crane|Karate|Kung Fu|Okinawan Karate|Ryu Ryu Ko|Te|White Crane,0,https://en.wikipedia.org/wiki/Higaonna_Kanry%C5%8D,Naha-te,Goju-Ryu,Shuri-te,Chinese Martial Arts,Fujian White Crane,Karate,Kung Fu,Okinawan Karate,Ryu Ryu Ko,Te
C00197,,Kansei Uechi,Kansei Uechi,Kansei Uechi,Kansei,Uechi,Kansei,Uechi,Kansei Uechi,Kansei Uechi,,,,,unknown,,1,,Karate,,,,,,,,,
C00198,,Kantoku Uechi,Kantoku Uechi,Kantoku Uechi,Kantoku,Uechi,Kantoku,Uechi,Kantoku Uechi,Kantoku Uechi,,,,,unknown,,1,,Karate,,,,,,,,,
C00199,,Kanyei Uechi,Kanyei Uechi,Kanyei Uechi,Kanyei,Uechi,Kanyei,Uechi,Kanyei Uechi,Kanyei Uechi,,,,,unknown,,1,,Karate,,,,,,,,,
C00202,,Kanyo Higaonna,Kanyo Higaonna,Kanyo Higaonna,Kanyo,Higaonna,Kanyo,Higaonna,Kanyo Higaonna,Kanyo Higaonna,,,,,unknown,,1,,Karate,,,,,,,,,
C00203,,Kaoru Kinjo,Kaoru Kinjo,Kaoru Kinjo,Kaoru,Kinjo,Kaoru,Kinjo,Kaoru Kinjo,Kaoru Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00204,,Kaoru Kojo,Kaoru Kojo,Kaoru Kojo,Kaoru,Kojo,Kaoru,Kojo,Kaoru Kojo,Kaoru Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00206,,Karyu Uku,Karyu Uku,Karyu Uku,Karyu,Uku,Karyu,Uku,Karyu Uku,Karyu Uku,,,,,unknown,,1,,Karate,,,,,,,,,
C00207,,Kasei Shimabuku,Kasei Shimabuku,Kasei Shimabuku,Kasei,Shimabuku,Kasei,Shimabuku,Kasei Shimabuku,Kasei Shimabuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00208,,Kata Yamashiro,Kata Yamashiro,Kata Yamashiro,Kata,Yamashiro,Kata,Yamashiro,Kata Yamashiro,Kata Yamashiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00209,,Katsuhide Kochi,Katsuhide Kochi,Katsuhide Kochi,Katsuhide,Kochi,Katsuhide,Kochi,Katsuhide Kochi,Katsuhide Kochi,,,,,unknown,,1,,Karate,,,,,,,,,
C00210,,Katsuhide Shimabuku,Katsuhide Shimabuku,Katsuhide Shimabuku,Katsuhide,Shimabuku,Katsuhide,Shimabuku,Katsuhide Shimabuku,Katsuhide Shimabuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00211,,Katsuhiko Minowa,Katsuhiko Minowa,Katsuhiko Minowa,Katsuhiko,Minowa,Katsuhiko,Minowa,Katsuhiko Minowa,Katsuhiko Minowa,,,,,unknown,,1,,Karate,,,,,,,,,
C00212,,Katsumi Murakami,Katsumi Murakami,Katsumi Murakami,Katsumi,Murakami,Katsumi,Murakami,Katsumi Murakami,Katsumi Murakami,,,,,unknown,,1,,Karate,,,,,,,,,
C00213,,Katsumori Kochi,Katsumori Kochi,Katsumori Kochi,Katsumori,Kochi,Katsumori,Kochi,Katsumori Kochi,Katsumori Kochi,,,,,unknown,,1,,Karate,,,,,,,,,
Q3194253,Q3194253,Katsuya Miyahira,Katsuya Miyahira,Katsuya Miyahira,Katsuya,Miyahira,Katsuya,Miyahira,Katsuya Miyahira,Katsuya Miyahira,1918,2010,1943,1943,unknown,Shorin-ryu Shido-kan|Shorin-Ryu|Karate|Kobayashi Shorin-Ryu|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Katsuya_Miyahira,Shorin-ryu Shido-kan,Shorin-Ryu,Karate,Kobayashi Shorin-Ryu,Okinawan Karate,Te,,,,
C00214,,Katsuyoshi Kanei,Katsuyoshi Kanei,Katsuyoshi Kanei,Katsuyoshi,Kanei,Katsuyoshi,Kanei,Katsuyoshi Kanei,Katsuyoshi Kanei,,,,,unknown,,1,,Karate,,,,,,,,,
C00215,,Kayei Akamine,Kayei Akamine,Kayei Akamine,Kayei,Akamine,Kayei,Akamine,Kayei Akamine,Kayei Akamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00216,,Kazuhide Shingaki,Kazuhide Shingaki,Kazuhide Shingaki,Kazuhide,Shingaki,Kazuhide,Shingaki,Kazuhide Shingaki,Kazuhide Shingaki,,,,,unknown,,1,,Karate,,,,,,,,,
C00217,,Kazuo Kishimoto,Kazuo Kishimoto,Kazuo Kishimoto,Kazuo,Kishimoto,Kazuo,Kishimoto,Kazuo Kishimoto,Kazuo Kishimoto,,,,,unknown,,1,,Karate,,,,,,,,,
C00218,,Kazuo Miyazato,Kazuo Miyazato,Kazuo Miyazato,Kazuo,Miyazato,Kazuo,Miyazato,Kazuo Miyazato,Kazuo Miyazato,,,,,unknown,,1,,Karate,,,,,,,,,
C00219,,Kazuo Tabata,Kazuo Tabata,Kazuo Tabata,Kazuo,Tabata,Kazuo,Tabata,Kazuo Tabata,Kazuo Tabata,,,,,unknown,,1,,Karate,,,,,,,,,
Q1737900,Q1737900,Keigo Abe,Keigo Abe,Keigo Abe,Keigo,Abe,Keigo,Abe,Keigo Abe,Keigo Abe,1938,2019,1963,1963,unknown,Shotokan|Karate|Shito-Ryu|Japanese Karate|Te,0,https://en.wikipedia.org/wiki/Keigo_Abe,Shotokan,Karate,Shito-Ryu,Japanese Karate,Te,,,,,
C00220,,Keiichi Suji,Keiichi Suji,Keiichi Suji,Keiichi,Suji,Keiichi,Suji,Keiichi Suji,Keiichi Suji,,,,,unknown,,1,,Karate,,,,,,,,,
C00221,,Keikichi Nakamura,Keikichi Nakamura,Keikichi Nakamura,Keikichi,Nakamura,Keikichi,Nakamura,Keikichi Nakamura,Keikichi Nakamura,,,,,unknown,,1,,Karate,,,,,,,,,
C00222,,Keikichi Nakasone,Keikichi Nakasone,Keikichi Nakasone,Keikichi,Nakasone,Keikichi,Nakasone,Keikichi Nakasone,Keikichi Nakasone,,,,,unknown,,1,,Karate,,,,,,,,,
Q716133,Q716133,Keinosuke Enoeda,Keinosuke Enoeda,Keinosuke Enoeda,Keinosuke,Enoeda,Keinosuke,Enoeda,Keinosuke Enoeda,Keinosuke Enoeda,1935,2003,1960,1960,Shuri,Shotokan|Karate|Japanese Karate|Shotokan Ryu|Te,0,https://en.wikipedia.org/wiki/Keinosuke_Enoeda,Shotokan,Karate,Japanese Karate,Shotokan Ryu,Te,,,,,
C00223,,Keisei Okamoto,Keisei Okamoto,Keisei Okamoto,Keisei,Okamoto,Keisei,Okamoto,Keisei Okamoto,Keisei Okamoto,,,,,unknown,,1,,Karate,,,,,,,,,
C00224,,Kenchu Nakaima,Kenchu Nakaima,Kenchu Nakaima,Kenchu,Nakaima,Kenchu,Nakaima,Kenchu Nakaima,Kenchu Nakaima,,,,,unknown,,1,,Karate,,,,,,,,,
Q727360,Q727360,Mabuni Kenei,Mabuni Kenei,Mabuni Kenei,Mabuni,Kenei,Mabuni,Kenei,Mabuni Kenei,Mabuni Kenei,1918,2015,1943,1943,Shuri,Shito-Ryu|Uechi-Ryu|Okinawan Kobudo|Karate|Okinawan Karate|Shito-Kai|Shitokai|shitokai|Shitoryu|shitoryu|Te,0,https://en.wikipedia.org/wiki/Mabuni_Kenei,Shito-Ryu,Uechi-Ryu,Okinawan Kobudo,Karate,Okinawan Karate,Shito-Kai,Shitokai,shitokai,Shitoryu,shitoryu
C00225,,Kenichi Kanari,Kenichi Kanari,Kenichi Kanari,Kenichi,Kanari,Kenichi,Kanari,Kenichi Kanari,Kenichi Kanari,,,,,unknown,,1,,Karate,,,,,,,,,
C00226,,Kenichi Kinjo,Kenichi Kinjo,Kenichi Kinjo,Kenichi,Kinjo,Kenichi,Kinjo,Kenichi Kinjo,Kenichi Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00227,,Kenichi Kochi,Kenichi Kochi,Kenichi Kochi,Kenichi,Kochi,Kenichi,Kochi,Kenichi Kochi,Kenichi Kochi,,,,,unknown,,1,,Karate,,,,,,,,,
Q1738762,Q1738762,Kenji Kurosaki,Kenji Kurosaki,Kenji Kurosaki,Kenji,Kurosaki,Kenji,Kurosaki,Kenji Kurosaki,Kenji Kurosaki,1930,,1955,1955,unknown,Goju-Ryu|Kyokushin|Japanese Karate|Karate|Kyokushin Karate|Kyokushin-kai|kyokushinkai|Kyokushinkai|Shinkyokushin|Te,0,https://en.wikipedia.org/wiki/Kenji_Kurosaki,Goju-Ryu,Kyokushin,Japanese Karate,Karate,Kyokushin Karate,Kyokushin-kai,kyokushinkai,Kyokushinkai,Shinkyokushin,Te
Q3115887,Q3115887,Kenji Midori,Kenji Midori,Kenji Midori,Kenji,Midori,Kenji,Midori,Kenji Midori,Kenji Midori,1962,,1987,1987,unknown,Kyokushin|Japanese Karate|Karate|Knockdown karate|Kyokushin-kai|kyokushinkai|Shinkyokushin|Shinkyokushinkai Karate|Te,0,https://en.wikipedia.org/wiki/Kenji_Midori,Kyokushin,Japanese Karate,Karate,Knockdown karate,Kyokushin-kai,kyokushinkai,Shinkyokushin,Shinkyokushinkai Karate,Te,
C00229,,Kenji Nakaima,Kenji Nakaima,Kenji Nakaima,Kenji,Nakaima,Kenji,Nakaima,Kenji Nakaima,Kenji Nakaima,,,,,unknown,,1,,Karate,,,,,,,,,
C00230,,Kenjiro Chiba,Kenjiro Chiba,Kenjiro Chiba,Kenjiro,Chiba,Kenjiro,Chiba,Kenjiro Chiba,Kenjiro Chiba,,,,,unknown,,1,,Karate,,,,,,,,,
C00231,,Kenko Chibana,Kenko Chibana,Kenko Chibana,Kenko,Chibana,Kenko,Chibana,Kenko Chibana,Kenko Chibana,,,,,unknown,,1,,Karate,,,,,,,,,
C00232,,Kenko Nakaima,Kenko Nakaima,Kenko Nakaima,Kenko,Nakaima,Kenko,Nakaima,Kenko Nakaima,Kenko Nakaima,,,,,unknown,,1,,Karate,,,,,,,,,
C00233,,Kenko Taira,Kenko Taira,Kenko Taira,Kenko,Taira,Kenko,Taira,Kenko Taira,Kenko Taira,,,,,unknown,,1,,Karate,,,,,,,,,
C00234,,Kenkyu Sho,Kenkyu Sho,Kenkyu Sho,Kenkyu,Sho,Kenkyu,Sho,Kenkyu Sho,Kenkyu Sho,,,,,unknown,,1,,Karate,,,,,,,,,
C00235,,Kenpo Haku,Kenpo Haku,Kenpo Haku,Kenpo,Haku,Kenpo,Haku,Kenpo Haku,Kenpo Haku,,,,,unknown,,1,,Karate,,,,,,,,,
Q525270,Q525270,American Kenpo,American Kenpo,American Kenpo,American,Kenpo,American,Kenpo,American Kenpo,American Kenpo,2015,,2040,2040,unknown,Chinese Martial Arts|James MitoseKosho Shorei-Ryu Kenpo|Karate|Kempo|Kenpo|Kung Fu|Okinawa-te|Tae Kwon Do|Te,0,https://en.wikipedia.org/wiki/American_Kenpo,Chinese Martial Arts,James MitoseKosho Shorei-Ryu Kenpo,Karate,Kempo,Kenpo,Kung Fu,Okinawa-te,Tae Kwon Do,Te,
C00236,,Kensei Kinjo,Kensei Kinjo,Kensei Kinjo,Kensei,Kinjo,Kensei,Kinjo,Kensei Kinjo,Kensei Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00237,,Kentoku Kaneshiro,Kentoku Kaneshiro,Kentoku Kaneshiro,Kentoku,Kaneshiro,Kentoku,Kaneshiro,Kentoku Kaneshiro,Kentoku Kaneshiro,,,,,unknown,,1,,Karate,,,,,,,,,
Q722028,Q722028,Kentsu Yabu,Kentsū Yabu,Kentsu Yabu,Kentsū,Yabu,Kentsu,Yabu,Kentsū Yabu,Kentsu Yabu,1866,1937,1891,1891,Shuri,Shuri-te|Tomari-te|Karate|Kenpo|Motobu-Ryu|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Kents%C5%AB_Yabu,Shuri-te,Tomari-te,Karate,Kenpo,Motobu-Ryu,Okinawan Karate,Te,,,
Q453505,Q453505,Kenwa Mabuni,Kenwa Mabuni,Kenwa Mabuni,Kenwa,Mabuni,Kenwa,Mabuni,Kenwa Mabuni,Kenwa Mabuni,1889,1952,1914,1914,Shuri,Shito-Ryu|Goju-Ryu|Shotokan|Wado-Ryu|Naha-te|Shuri-te|Karate|Okinawan Karate|Shindo jinen-ryu|shitokai|Shitoryu|shitoryu|Te,0,https://en.wikipedia.org/wiki/Kenwa_Mabuni,Shito-Ryu,Goju-Ryu,Shotokan,Wado-Ryu,Naha-te,Shuri-te,Karate,Okinawan Karate,Shindo jinen-ryu,shitokai
C00245,,Kenyu Chinen,Kenyu Chinen,Kenyu Chinen,Kenyu,Chinen,Kenyu,Chinen,Kenyu Chinen,Kenyu Chinen,,,,,unknown,,1,,Karate,,,,,,,,,
C00246,,Kenzo Mabuni,Kenzo Mabuni,Kenzo Mabuni,Kenzo,Mabuni,Kenzo,Mabuni,Kenzo Mabuni,Kenzo Mabuni,,,,,unknown,,1,,Karate,,,,,,,,,
C00247,,Kichiro Shimabuku,Kichiro Shimabuku,Kichiro Shimabuku,Kichiro,Shimabuku,Kichiro,Shimabuku,Kichiro Shimabuku,Kichiro Shimabuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00248,,Kim Diginakis,Kim Diginakis,Kim Diginakis,Kim,Diginakis,Kim,Diginakis,Kim Diginakis,Kim Diginakis,,,,,unknown,,1,,Karate,,,,,,,,,
C00250,,Kisuke Higa,Kisuke Higa,Kisuke Higa,Kisuke,Higa,Kisuke,Higa,Kisuke Higa,Kisuke Higa,,,,,unknown,,1,,Karate,,,,,,,,,
C00251,,Ki Teruya,Ki Teruya,Ki Teruya,Ki,Teruya,Ki,Teruya,Ki Teruya,Ki Teruya,,,,,unknown,,1,,Karate,,,,,,,,,
C00252,,Kitoku Sakiyama,Kitoku Sakiyama,Kitoku Sakiyama,Kitoku,Sakiyama,Kitoku,Sakiyama,Kitoku Sakiyama,Kitoku Sakiyama,,,,,unknown,,1,,Karate,,,,,,,,,
Q6418995,Q6418995,Kiyohide Shinjo,Kiyohide Shinjō,Kiyohide Shinjo,Kiyohide,Shinjō,Kiyohide,Shinjo,Kiyohide Shinjō,Kiyohide Shinjo,1951,,1976,1976,unknown,Uechi-Ryu|Karate|Kenyukai Uechi-Ryu|Kung Fu|Meibukan|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Kiyohide_Shinj%C5%8D,Uechi-Ryu,Karate,Kenyukai Uechi-Ryu,Kung Fu,Meibukan,Okinawan Karate,Te,,,
C00253,,Kiyohiko Higa,Kiyohiko Higa,Kiyohiko Higa,Kiyohiko,Higa,Kiyohiko,Higa,Kiyohiko Higa,Kiyohiko Higa,,,,,unknown,,1,,Karate,,,,,,,,,
C00254,,Kiyo Iha,Kiyo Iha,Kiyo Iha,Kiyo,Iha,Kiyo,Iha,Kiyo Iha,Kiyo Iha,,,,,unknown,,1,,Karate,,,,,,,,,
C00255,,Kiyoji Kinjo,Kiyoji Kinjo,Kiyoji Kinjo,Kiyoji,Kinjo,Kiyoji,Kinjo,Kiyoji Kinjo,Kiyoji Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00256,,Kiyoshi Komesu,Kiyoshi Komesu,Kiyoshi Komesu,Kiyoshi,Komesu,Kiyoshi,Komesu,Kiyoshi Komesu,Kiyoshi Komesu,,,,,unknown,,1,,Karate,,,,,,,,,
C00257,,Kiyuna PECHIN,Kiyuna PECHIN,Kiyuna PECHIN,Kiyuna,PECHIN,Kiyuna,PECHIN,Kiyuna PECHIN,Kiyuna PECHIN,,,,,unknown,,1,,Karate,,,,,,,,,
C00258,,Koan Nagado,Koan Nagado,Koan Nagado,Koan,Nagado,Koan,Nagado,Koan Nagado,Koan Nagado,,,,,unknown,,1,,Karate,,,,,,,,,
C00261,,Kodatsu Iha,Kodatsu Iha,Kodatsu Iha,Kodatsu,Iha,Kodatsu,Iha,Kodatsu Iha,Kodatsu Iha,,,,,unknown,,1,,Karate,,,,,,,,,
C00262,,Kodatsu Tha,Kodatsu Tha,Kodatsu Tha,Kodatsu,Tha,Kodatsu,Tha,Kodatsu Tha,Kodatsu Tha,,,,,unknown,,1,,Karate,,,,,,,,,
C00264,,Koei Iha,Koei Iha,Koei Iha,Koei,Iha,Koei,Iha,Koei Iha,Koei Iha,,,,,unknown,,1,,Karate,,,,,,,,,
