teacher_id,teacher,student_id,student,confidence,evidence,direction_flipped
Q11486455,Tsuyoshi Hiroshige,Q11258528,Kenji Yamaki,high,research:http://findingkarate.com/wordpress/kenji-yamaki/ | research:http://findingkarate.com/wordpress/tsuyoshi-hiroshige/,
Q11486455,Tsuyoshi Hiroshige,Q11428483,Norichika Tsukamoto,high,research:https://efight.jp/news-20180418_284873 | research:https://ja.wikipedia.org/wiki/廣重毅,
Q11486455,Tsuyoshi Hiroshige,Q11474560,Tatsuya Iwasaki,high,research:https://efight.jp/news-20180418_284873 | research:https://ja.wikipedia.org/wiki/廣重毅,
Q11486455,Tsuyoshi Hiroshige,Q3115887,Kenji Midori,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Kenji_Midori | wikidata:P1066,
Q11486455,Tsuyoshi Hiroshige,Q5361556,Hajime Kazumi,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Hajime_Kazumi | wikidata:P1066,
Q115091,Peter Urban,A0006,Frank Ruiz,high,research:https://gojujitsu.com/about-us/frank-ruiz-3/ | research:https://africangoju.com/a-brief-history-of-goju-3,
Q115091,Peter Urban,Q106668612,Aaron Banks,low,research:https://www.usadojo.com/aaron-banks/,
Q115091,Peter Urban,Q7364578,Ron van Clief,high,research:https://en.wikipedia.org/wiki/Ron_van_Clief | research:https://ronvanclief.com/chinesegoju.html,
Q11557545,Noriyasu Hamai,Q4701154,Akira Masuda,high,wikidata:P1066,
Q123398,Andy Hug,Q352678,Bjorn Bregy,low,infobox:students,
Q123398,Andy Hug,Q539362,Xhavit Bajrami,high,infobox:students | wikidata:P802,
Q123398,Andy Hug,Q6832665,Michael McDonald,medium,infobox:students,
Q123398,Andy Hug,Q7171725,Petar Majstorovic,medium,infobox:students,
Q1246030,Shigeru Egami,J0117,Jotaro Takagi,high,research:https://www.shotokai.jp/about/teacher/takagi/,
Q1246030,Shigeru Egami,Q2619054,Tsutomu Ohshima,medium,infobox:teacher,
Q1246030,Shigeru Egami,Q3317210,Mitsusuke Harada,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Mitsusuke_Harada | wikidata:P1066 | wikidata:P802,
Q1246030,Shigeru Egami,Q3519204,Tetsuji Murakami,high,infobox:students | research:https://en.wikipedia.org/wiki/Tetsuji_Murakami,
Q124766,Hidetaka Nishiyama,Q15987280,James Yabe,medium,infobox:students,
Q124766,Hidetaka Nishiyama,Q348074,Hiroshi Shirai,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Hiroshi_Shirai | wikidata:P1066 | wikidata:P802,
Q124766,Hidetaka Nishiyama,Q470591,John Saxon,medium,infobox:students,
Q1335481,Henry Plee,Q19325706,Vernon Bell,high,infobox:teacher | wikidata:P1066,
Q1335481,Henry Plee,Q3035513,Dominique Valera,high,wikidata:P1066,
Q1336547,Takahara Peichin,Q921673,Kanga Sakukawa,high,research:https://en.wikipedia.org/wiki/Peichin_Takahara | research:https://en.wikipedia.org/wiki/Sakugawa_Kanga | wikidata:P802,
Q135222893,Tsuyoshi Chitose,A0005,William J. Dometrich,high,research:http://findingkarate.com/wordpress/william-dometrich/ | research:https://westernkarate.com/william-dometrich/ | research:https://en.wikipedia.org/wiki/William_J._Dometrich,
Q135222893,Tsuyoshi Chitose,A0027,Katsuoh Yamamoto,high,research:https://www.usadojo.com/katsuoh-yamamoto/ | research:https://en.wikipedia.org/wiki/Yoshukai_Karate,
Q135222893,Tsuyoshi Chitose,A0169,Yasuhiro Chitose,high,research:https://en.wikipedia.org/wiki/Tsuyoshi_Chitose | research:https://www.chito-ryu.com/information/diversity/diversity.html | research:https://www.ickf.ca/history,
Q135222893,Tsuyoshi Chitose,C00494,Seitoku Higa,high,book:Bishop p.174,
Q135222893,Tsuyoshi Chitose,Q5728406,Henry Slomanski,high,infobox:students,
Q135222893,Tsuyoshi Chitose,Q6782529,Masami Tsuruoka,high,infobox:students,
Q1360025,Taiji Kase,C00200,Mario Topolsek,low,research:https://cs.wikipedia.org/wiki/Mario_Topol%C5%A1ek | research:https://zivotjepokret.rs/mario-topolsek/,
Q1360025,Taiji Kase,Q348074,Hiroshi Shirai,medium,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Hiroshi_Shirai,
Q1360025,Taiji Kase,Q716133,Keinosuke Enoeda,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Keinosuke_Enoeda | text_pattern:taught | wikidata:P1066 | wikidata:P802,
Q1360025,Taiji Kase,Q896129,Hideo Ochi,medium,text_context:student_keyword,
Q1473967,Fumio Demura,C00159,John Sells,low,research:https://shuriway.com/sells.html,
Q1494112,Kenichi Sawai,Q920672,Hatsuo Royama,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Hatsuo_Royama,
Q1584213,Masayuki Hisataka,J0102,Masamitsu Hisataka,high,research:https://ja.wikipedia.org/wiki/%E4%B9%85%E9%AB%98%E6%AD%A3%E5%85%89,
Q15987180,Chozo Nakama,A0043,Zenji Shimabukuro,medium,research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Seibukan,
Q15987180,Chozo Nakama,C00006,Ankichi Nakamura,medium,book:Bishop p.117,
Q15987180,Chozo Nakama,C00294,Seiyu Nakamura,medium,book:Bishop p.117,
Q15987180,Chozo Nakama,C00356,Teikichi China,high,book:Bishop p.117,
Q15987180,Chozo Nakama,C00494,Seitoku Higa,high,book:Bishop p.174,
Q15987180,Chozo Nakama,C00672,Zenpo Shimabukuro,high,research:https://ageshiojapan.com/dojo_info/zenpo-shimabukuro-sensei-hanshi-10th-dan%EF%BD%9C-seibukan,
Q15987228,Yuchoku Higa,A0034,Oscar Higa,low,research:https://it.wikipedia.org/wiki/Oscar_Higa | research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Kyud%C5%8Dkan | research:https://www.elbudoka.es/blocks/entrevista-a-oscar-higa-10-dan-shorin-ryu-kyudokan/,
Q15987228,Yuchoku Higa,C00041,Fumio Nakama,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,C00104,Jushin Toma,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,C00136,Iko Oshiro,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,C00152,Jintatsu Higa,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,C00210,Katsuhide Shimabuku,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,C00334,Tadahiko Otsuka,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,C00339,Masami Nashiro,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,C00349,Tankichi Nagamine,medium,book:Bishop p.114,
Q15987228,Yuchoku Higa,J0023,Katsuyuki Shimabukuro,medium,research:https://chibanaproject.blogspot.com/2012/01/chibana-stories.html (student of Higa Yuchoku; relayed Chibana stories told to him by Higa),
Q15987228,Yuchoku Higa,J0027,Isamu Arakaki,high,research:https://okinawate.com.ar/nuestraescuela/,
Q15987228,Yuchoku Higa,J0036,Kōtarō Iha,medium,research:https://sites.google.com/tsuzukete.com/home/knowledge/history/kotaro-iha,
Q15987228,Yuchoku Higa,Q471629,Hirokazu Kanazawa,high,book:Bishop p.116,
Q15987228,Yuchoku Higa,Q6869269,Minoru Higa,high,research:https://en.wikipedia.org/wiki/Minoru_Higa | research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Kyud%C5%8Dkan | wikidata:P802,
Q15987228,Yuchoku Higa,Q8056246,Yoshio Nakamura,high,research:http://okkb.org/category/recent-news,
Q15987278,Seikichi Odo,A0112,Larry Isaac,low,research:https://limacjacksonville.wixsite.com/isaacsmartialarts/instructors,
Q15987564,Masaaki Ueki,Q15845014,Mai Shiina,high,wikidata:P1066,
Q15987564,Masaaki Ueki,Q15845016,Koji Chubachi,high,wikidata:P1066,
Q15987564,Masaaki Ueki,Q15845020,Ryosuke Shimizu,high,wikidata:P1066,
Q15987564,Masaaki Ueki,Q15845021,Kazuaki Kurihara,high,wikidata:P1066,
Q15987564,Masaaki Ueki,Q15845023,Satomi Okuie,high,wikidata:P1066,
Q15987564,Masaaki Ueki,Q15845024,Keisuke Nemoto,high,wikidata:P1066,
Q15987564,Masaaki Ueki,Q15845028,Koji Ogata,high,wikidata:P1066,
Q15987727,Moses Powell,Q7364578,Ron van Clief,high,infobox:teacher | wikidata:P1066,
Q16006586,Kanki Izumigawa,A0145,Katsuya Izumikawa,high,research:https://historyandstoriesofgojuryu.blogspot.com/2021/01/dojo-from-izumikawa-lineage.html,
Q16006586,Kanki Izumigawa,C00176,Kanbun Izumigawa,high,research:https://en.wikipedia.org/wiki/Kanki_Izumigawa | research:https://shuriway.com/izumigawa.html,
Q16006586,Kanki Izumigawa,J0097,Busen Arakawa,high,research:https://ja.wikipedia.org/wiki/%E6%B3%89%E5%B7%9D%E5%AF%9B%E5%96%9C,
Q16006586,Kanki Izumigawa,J0098,Tsutomu Takato,high,research:https://ja.wikipedia.org/wiki/%E6%B3%89%E5%B7%9D%E5%AF%9B%E5%96%9C,
Q16006586,Kanki Izumigawa,J0099,Hyotaro Harada,high,research:https://ja.wikipedia.org/wiki/%E6%B3%89%E5%B7%9D%E5%AF%9B%E5%96%9C,
Q16006586,Kanki Izumigawa,J0100,Kenneth Murakami,high,research:https://ja.wikipedia.org/wiki/%E6%B3%89%E5%B7%9D%E5%AF%9B%E5%96%9C,
Q16006586,Kanki Izumigawa,J0101,Satoru Suzuki,medium,research:https://ja.wikipedia.org/wiki/%E6%B3%89%E5%B7%9D%E5%AF%9B%E5%96%9C,
Q16006586,Kanki Izumigawa,Q106695378,Sosui Ichikawa,high,infobox:students | research:https://en.wikipedia.org/wiki/Kanki_Izumigawa,
Q16006586,Kanki Izumigawa,Q7446702,Seiichi Akamine,high,research:https://en.wikipedia.org/wiki/Kanki_Izumigawa | research:https://shuriway.com/izumigawa.html,
Q16016038,Meitoku Yagi,A0134,Meitetsu Yagi,high,research:https://en.wikipedia.org/wiki/Meitoku_Yagi | research:https://en.wikipedia.org/wiki/Meitatsu_Yagi,
Q16016038,Meitoku Yagi,A0212,Iken Tokashiki,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00137,Iko Yonamine,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00162,Jubin Senaha,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00214,Katsuyoshi Kanei,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00282,Koki Miyagi,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00341,Masanao Miyazato,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00484,Seiko Nakamoto,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00487,Seishin Arashiro,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,C00490,Seisho Kuniyoshi,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,J0046,Ikuo Yonamine,high,"research:https://karatedeokinawa.com/sensei-mauricio-3/ (direct student of Dai Sensei Meitoku Yagi); Bishop, Okinawan Karate (1989), Yagi Meitoku lineage chart lists 'Iko Yonamine (Sao Paulo)'",
Q16016038,Meitoku Yagi,J0137,Masaaki Ikemiyagi,high,research:https://okinawa-karate-navi.com/dojo/detail/26/,
Q16016038,Meitoku Yagi,Q11391351,Akihito Yagi,medium,research:https://en.wikipedia.org/wiki/Akihito_Yagi | research:https://meibukanyagidojo.com/about-2/,
Q16016038,Meitoku Yagi,Q3954660,Seikichi Toguchi,medium,book:Bishop p.36,
Q16016038,Meitoku Yagi,Q6810356,Meitatsu Yagi,high,research:https://en.wikipedia.org/wiki/Meitoku_Yagi | research:https://budojapan.com/karate/meitatsu-yagi-and-goju-ryu/,
Q1620643,Kori Hisataka,A0215,Shigeru Ishino,medium,research:https://en.wikipedia.org/wiki/K%C5%8Dri_Hisataka | research:https://en.wikipedia.org/wiki/Shunji_Watanabe,
Q1620643,Kori Hisataka,J0102,Masamitsu Hisataka,high,research:https://ja.wikipedia.org/wiki/%E4%B9%85%E9%AB%98%E6%AD%A3%E5%85%89,
Q1620643,Kori Hisataka,Q1584213,Masayuki Hisataka,high,wikidata:P1066,
Q1620643,Kori Hisataka,Q6519507,Shunji Watanabe,high,infobox:students | wikidata:P802,
Q1678211,Jae Chul Shin,Q2673,Chuck Norris,high,infobox:teacher | wikidata:P1066,
Q16907056,Xie Zongxiang,Q699236,Kanryo Higaonna,low,research:https://en.wikipedia.org/wiki/Ry%C5%AB_Ry%C5%AB_Ko | research:https://zh.wikipedia.org/wiki/謝崇祥 | research:https://zh.wikipedia.org/zh-hant/鳴鶴拳 | wikidata:P1066,
Q1728269,Kanei Uechi,A0008,Seiyu Shinjo,medium,research:https://en.wikipedia.org/wiki/Kanei_Uechi | research:https://kenyukai-md.com/kenyukai,
Q1728269,Kanei Uechi,A0009,Seiko Toyama,high,research:https://en.wikipedia.org/wiki/Kanei_Uechi | research:https://www.alandollar.com/uechi/hist_kanei.htm | research:https://breyette.wixsite.com/urzk-nghm-dojo,
Q1728269,Kanei Uechi,A0010,Shinyu Gushi,medium,research:https://en.wikipedia.org/wiki/Kanei_Uechi | research:https://sites.google.com/site/worldmartialartsstyles/kung-fu/pangai-noon,
Q1728269,Kanei Uechi,B0024,David Scot,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00078,Hiroshi Sugihara,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00095,Jiro Uehara,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00117,Kanmei Uechi,high,research:https://en.wikipedia.org/wiki/Kanei_Uechi | research:https://www.uechiryu-europe.org/en/chronologie/,
Q1728269,Kanei Uechi,C00133,Kayei Akamine,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00183,Kosuke Henna,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00197,Kansei Uechi,high,research:https://www.alandollar.com/uechi/hist_kanei.htm | research:https://www.uechiryu-europe.org/en/chronologie/,
Q1728269,Kanei Uechi,C00200,Mario Topolsek,high,research:https://cs.wikipedia.org/wiki/Mario_Topol%C5%A1ek | research:https://uechiryu.eu/index.php/events-news/159-sad-news-for-the-american-and-european-uechi-ryu,
Q1728269,Kanei Uechi,C00208,Kata Yamashiro,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00211,Katsuhiko Minowa,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00216,Kazuhide Shingaki,medium,book:Bishop p.153,
Q1728269,Kanei Uechi,C00217,Kazuo Kishimoto,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00239,Noboru Miyagi,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00241,Noboru Uchima,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00249,Robert Donnely,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00256,Kiyoshi Komesu,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00266,Koichi Mori,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00280,Seiki Ire,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00292,Seiyu Arashiro,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00297,Koshin Shimabukuro,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00301,Kosuke Yonamine,high,research:https://shogunmartialarts.org.uk/karate/okikukai-on-okinawa-mainland-japan-masters/,
Q1728269,Kanei Uechi,C00329,Masakazu Miyagi,low,research:http://www.kcdw.de/kobudo.htm,
Q1728269,Kanei Uechi,C00332,Soryu Furugen,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00333,Susumu Tamamura,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00340,Masamitsu Kinjo,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00348,Takenobu Uehara,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00388,Natsukichi Shimabuku,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00433,Ryokichi Tomoyose,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00438,Ryuko Tomoyose,high,research:https://uechi-ryu.com/ryuko-tomoyose/ | research:https://en.wikipedia.org/wiki/Uechi-Ry%C5%AB,
Q1728269,Kanei Uechi,C00441,Ryuyu Tomoyose,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00444,Saburo Uehara,high,book:Bishop p.43-44,
Q1728269,Kanei Uechi,C00451,Satoru Araki,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00480,Seiki Itokazu,high,research:https://en.wikipedia.org/wiki/Kanei_Uechi | research:https://en-academic.com/dic.nsf/enwiki/190655,
Q1728269,Kanei Uechi,C00483,Seiko Itokazu,high,"book:Bishop p.43, 45",
Q1728269,Kanei Uechi,C00486,Seisaburo Miyagi,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00488,Seishin Shirado,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00491,Seisho Yonaha,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00507,Shigeru Takamiyagi,high,research:https://shogunmartialarts.org.uk/karate/okikukai-on-okinawa-mainland-japan-masters/,
Q1728269,Kanei Uechi,C00513,Shinsei Omine,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00523,Shoji Arasaki,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00531,Shuei Sakiyama,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00546,Shusei Maeshiro,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00572,Takeo Hiyagon,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00582,Teamaai Uehara,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00628,Tsutomu Nakahodo,high,research:https://uechi-ryu.com/forums/viewtopic.php?t=21914 | research:https://shogunmartialarts.org.uk/karate/okikukai-on-okinawa-mainland-japan-masters/,
Q1728269,Kanei Uechi,C00648,Yasuo Shimoji,high,book:Bishop p.43,
Q1728269,Kanei Uechi,C00651,Yeishun Henna,medium,book:Bishop p.124,
Q1728269,Kanei Uechi,J0007,Shintoku Takara,medium,research:https://kyudomugen.com/karateka/,
Q1728269,Kanei Uechi,J0013,Yoshio Matsuda,low,research:Inferred only: the Yafuso Shubukan is a branch dojo in the Uechi soke Shubukan (修武館) line and Matsuda's generation of Uechi-ryu 10th dans were Kanei Uechi's students; no source names his teacher explicitly,
Q1728269,Kanei Uechi,J0025,Hiroshi Inada,medium,"research:https://shogunmartialarts.org.uk/karate/okikukai-on-okinawa-mainland-japan-masters/ (born February 15, 1933, Hanshi 10 Dan, student of Uechi Kanei, adviser of the Okikukai)",
Q1728269,Kanei Uechi,J0035,Yoshio Higa,medium,research:https://shogunmartialarts.org.uk/karate/okikukai-on-okinawa-mainland-japan-masters/,
Q1728269,Kanei Uechi,J0039,Yoshitsune Senaga,medium,research:http://karate-k.ru/yoshitsune-senaga-1,
Q1728269,Kanei Uechi,J0142,Sadanao Uechi,high,research:https://www.d3b.jp/npcolumn/19450,
Q1728269,Kanei Uechi,Q18230165,George E. Mattson,high,research:https://en.wikipedia.org/wiki/George_Mattson_(martial_artist),
Q1738762,Kenji Kurosaki,Q1082144,Christian Tissier,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q11436963,Noboru Osawa,high,wikidata:P802,
Q1738762,Kenji Kurosaki,Q3161686,Jan Kallenbach,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q320773,Shigeru Oyama,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q3257815,Loek Hollander,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q3532632,Toshio Fujiwara,high,infobox:students | wikidata:P802,
Q1738762,Kenji Kurosaki,Q3984847,Terutomo Yamazaki,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q6130268,Yoshiji Soeno,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q6149743,Jan Plas,high,infobox:students,
Q1738762,Kenji Kurosaki,Q8021897,Willie Williams,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q919033,Hideyuki Ashihara,medium,infobox:students,
Q1738762,Kenji Kurosaki,Q920672,Hatsuo Royama,medium,infobox:students,
Q1739011,Kenshiro Abbe,Q19325706,Vernon Bell,medium,infobox:teacher,
Q182130,Morihei Ueshiba,A0235,Kisshomaru Ueshiba,high,research:https://en.wikipedia.org/wiki/Kisshomaru_Ueshiba,
Q182130,Morihei Ueshiba,Q1937662,Minoru Mochizuki,high,research:https://en.wikipedia.org/wiki/Minoru_Mochizuki | research:https://aikidojournal.com/2011/08/27/minoru-mochizuki/,
Q182130,Morihei Ueshiba,Q4351940,Yasuhiro Konishi,medium,infobox:teacher | text_pattern:learned_from,
Q182130,Morihei Ueshiba,Q6389379,Kenji Tomiki,high,research:https://en.wikipedia.org/wiki/Kenji_Tomiki | research:https://aikidojournal.com/2011/08/27/kenji-tomiki/,
Q182130,Morihei Ueshiba,Q6753487,Manzo Iwata,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Manzo_Iwata | wikidata:P1066,
Q182130,Morihei Ueshiba,Q706726,Gozo Shioda,high,infobox:teacher | wikidata:P1066,
Q182130,Morihei Ueshiba,Q716152,Shoji Nishio,high,research:https://en.wikipedia.org/wiki/Shoji_Nishio | research:https://aikidojournal.com/2005/03/16/shoji-nishio-obituary/,
Q189805,Zenryo Shimabukuro,A0020,Shian Toma,high,research:https://seidokankarate.org/shian-toma-biography | research:http://www.jukokai.com/the-legacy-of-shian-toma-seidokan-karate.html | research:https://www.russbo.com/content/shaolin/contributor-sites/seidokan/toma,
Q189805,Zenryo Shimabukuro,A0021,Seiki Toma,medium,research:https://shuriway.com/toma.html | research:https://en.wikipedia.org/wiki/Seikichi_Odo,
Q189805,Zenryo Shimabukuro,A0043,Zenji Shimabukuro,medium,research:https://en.wikipedia.org/wiki/Zenry%C5%8D_Shimabukuro | research:https://sites.google.com/view/traditionalkarate/karate-articles/shorinji-shimabukuro,
Q189805,Zenryo Shimabukuro,A0045,Walter Dailey,high,research:https://sites.google.com/view/traditionalkarate/karate-articles/shorinji-shimabukuro | research:https://www.reservoirkarate.com/history,
Q189805,Zenryo Shimabukuro,A0046,Isamu Tamotsu,high,research:https://www.renshinkankarate-england.org.uk/about-us | research:https://sites.google.com/view/traditionalkarate/karate-articles/shorinji-shimabukuro,
Q189805,Zenryo Shimabukuro,C00034,Eizo Shimabukuro,medium,research:https://www.usadojo.com/eizo-shimabukuro/ | research:https://en-academic.com/dic.nsf/enwiki/9336902,
Q189805,Zenryo Shimabukuro,C00066,Fusei Kise,medium,research:https://www.kenshin-kan.com/hanshi-fusei-kise/ | research:http://www.geocities.ws/karatejmh/fuseikise.htm,
Q189805,Zenryo Shimabukuro,C00182,Kosuke Chinen,medium,book:Bishop p.98-99,
Q189805,Zenryo Shimabukuro,C00209,Katsuhide Kochi,high,book:Bishop p.100,
Q189805,Zenryo Shimabukuro,C00345,Masao Yonamine,medium,book:Bishop p.98-99,
Q189805,Zenryo Shimabukuro,C00667,Yushin Tomei,medium,book:Bishop p.98-99,
Q189805,Zenryo Shimabukuro,C00672,Zenpo Shimabukuro,high,research:https://ageshiojapan.com/dojo_info/zenpo-shimabukuro-sensei-hanshi-10th-dan%EF%BD%9C-seibukan | research:http://findingkarate.com/wordpress/zenpo-shimabukuro/ | research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Seibukan,
